"Serie","cvegeo","Entidad_federativa","Periodo","Sexo|Total_Grupo_de_edad|Total","Sexo|Total_Grupo_de_edad|De_15_a_24_años","Sexo|Total_Grupo_de_edad|De_25_a_64_años","Sexo|Total_Grupo_de_edad|De_65_años_y_más","Sexo|Hombres_Grupo_de_edad|Total","Sexo|Hombres_Grupo_de_edad|De_15_a_24_años","Sexo|Hombres_Grupo_de_edad|De_25_a_64_años","Sexo|Hombres_Grupo_de_edad|De_65_años_y_más","Sexo|Mujeres_Grupo_de_edad|Total","Sexo|Mujeres_Grupo_de_edad|De_15_a_24_años","Sexo|Mujeres_Grupo_de_edad|De_25_a_64_años","Sexo|Mujeres_Grupo_de_edad|De_65_años_y_más",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	15,"México","2011","6.20623392932174","12.1021880551477","4.98569387248673","2.05795425141824","6.27913738405","11.5454184912637","5.13044309483939","2.66566980035194","6.07809521663428","13.2143064926456","4.74295305953191","0.45365342979254",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	16,"Michoacán_de_Ocampo","2011","2.9308098461621","4.59085402926748","2.54626213375302","0.91313666537672","3.13959156473611","4.54667108993498","2.82334949570898","0.91343832266305","2.53898590331496","4.70675281980569","2.09739537496673","0.91195772607176",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	17,"Morelos","2011","3.37002867559371","5.76028060190432","2.95654421558838","0.6393560549685","3.73928536780514","5.378234826453","3.49313631448542","1.01500354414429","2.80551790128379","6.43618337258208","2.17105479407028","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	18,"Nayarit","2011","4.9674097795295","9.91183248846013","3.65780534420457","2.632149307646","4.69782623460366","8.33864497019234","3.59235300912556","3.49546703593916","5.40093930496572","12.9433555777416","3.75326629186792","0.14934196198003",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	19,"Nuevo_León","2011","6.11106362975941","12.2233904049163","4.52698655327575","2.30256838369619","5.88262546577374","12.5469031998058","4.11907640713853","2.93419665562533","6.49782507372157","11.6827284428002","5.21205116511321","0.83476524404403",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	20,"Oaxaca","2011","2.91203250112253","5.1985969877387","2.47239670760638","0.9258944433583","3.09212062750673","5.27086650099018","2.65718396001454","1.24803086320527","2.63980964637924","5.08053933403902","2.20484828013984","0.29776457165783",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	21,"Puebla","2011","4.65065852212738","8.6950398454833","3.689218053351","0.92903396061952","4.53506372643978","7.38932534805449","3.89436363754675","1.41621993923085","4.82342492423178","10.7038928206206","3.39007920881999","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	22,"Querétaro","2011","5.81395348837209","10.6878815922047","4.58497661471714","0.95568455330596","6.73914664644426","11.8230734691174","5.55110057492615","1.35036652805762","4.33324536173975","9.00112290730911","3.03037822485955","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	23,"Quintana_Roo","2011","4.43569568853633","7.66285812134456","3.5082027902116","2.71617144078666","4.16631102083997","6.51448808921071","3.48691364785902","2.94075326450592","4.86988162208348","9.51647611538209","3.54186782667556","2.06753246753247",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	24,"San_Luis_Potosí","2011","4.08970066323198","8.63849543129195","3.10284514478603","0.781102955016","4.0774594018007","8.67836423081269","3.11831161303668","0.96679076693969","4.11045402823854","8.57411496897829","3.07722322125335","0.21711204790939",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	25,"Sinaloa","2011","5.11166385494629","9.64207855730216","4.00449966648806","3.10677003377341","4.9701806461741","8.84077435585236","3.96392665196811","3.92531362848853","5.34387953686307","10.9947178494849","4.06839610445574","0.83125398943887",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	26,"Sonora","2011","6.50224691723286","13.1303425610586","4.96646266803428","1.9149521860376","6.42358742701003","12.2000119938475","5.02722567555631","2.57721220117706","6.62738157410135","14.7422486443377","4.87330634565971","0.44505240443896",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	27,"Tabasco","2011","6.51414163472501","12.0558426342091","5.23470162827169","1.71163804851458","6.40797927134056","10.3449529835763","5.53799408625151","2.1480274905708","6.71451029906912","15.5842207889606","4.6920250466373","0.14394342397597",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	28,"Tamaulipas","2011","7.45490556069806","14.9331496005572","5.77347678841999","2.32294179627272","6.92113596260628","13.9782723352601","5.29000633252809","2.34880729531598","8.30031348205592","16.5766850735477","6.49554508470606","2.23228194930631",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	29,"Tlaxcala","2011","6.54322127353421","11.2886218490739","5.51306173192303","2.62954866915263","6.42277017513433","10.180638835464","5.53509421653835","3.3166357542389","6.73192943688325","13.4342091810653","5.48141738021498","0.73638887771116",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	30,"Veracruz_de_Ignacio_de_la_Llave","2011","3.94467597021149","7.76103804841133","3.32218839634234","0.62558569847115","4.28433668382789","7.58042462203556","3.78840593634558","0.82460987187316","3.27719639294512","8.17220838105584","2.46655413442423","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	31,"Yucatán","2011","2.72874797285836","6.43992931738352","1.83813466569459","0.58565004608811","2.41349317859728","5.44682027881485","1.69080184509555","0.79580919955435","3.21799401278352","7.97524154393784","2.05866367289478","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	32,"Zacatecas","2011","6.62472048199502","10.3624860517877","5.86864325610177","0.96767722880483","6.3358379399905","8.96819394335824","5.91683076138719","1.05281483653423","7.16195326852509","13.4646542167647","5.78712167377615","0.70547732595874",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	00,"Estados_Unidos_Mexicanos","2010","5.32899337857882","9.7669641927421","4.32415550276738","1.5758704269433","5.40015885848086","9.33353745131337","4.50145032119933","1.97962794583056","5.21034966235953","10.5443617530111","4.04108508564815","0.55876343430994",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	01,"Aguascalientes","2010","6.79621154399261","12.7757358913105","5.11801768076316","1.78394594279723","7.28645275737072","13.4878168368543","5.63262682484725","1.66428022992799","6.01129258343439","11.6639392006213","4.30120185361573","2.06553054348357",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	02,"Baja_California","2010","5.58983426505286","9.60420183830426","4.66552756437265","2.68569219867294","6.01176408379467","9.98527024328696","5.07136356606669","3.82667302753784","4.89444678101993","8.973739018026","3.99862912522428","0.7035672091834",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	03,"Baja_California_Sur","2010","5.85455315523482","11.6856661045531","4.64721613081913","2.05031343242725","5.70808079226115","10.5233783086132","4.66748272855322","2.83218634197988","6.10022788018887","13.7935397345547","4.61434267716193","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	04,"Campeche","2010","3.07489239909366","6.34921167731302","2.34412502481367","0.69863722615146","2.89856887336084","5.80783167959931","2.16817047915919","0.90795299568442","3.40135791544136","7.66006316393913","2.63878732590496","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	05,"Coahuila_de_Zaragoza","2010","7.62876500813212","16.0172315603697","5.82274205822825","2.99785412284616","7.3324507263111","15.0703472593374","5.56732063348111","4.06899402502724","8.14341103735626","17.774857389495","6.25237894314437","0.41656856175176",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	06,"Colima","2010","4.46237179472085","7.84546940894961","3.49554849665883","3.3576899374945","4.46314144998146","7.40717918842009","3.48777980495846","4.49091253825943","4.4612510627305","8.58012056111622","3.5062405677693","1.25276715636949",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	07,"Chiapas","2010","2.68347999345228","4.35245673625576","2.21020427874819","0.58716148822854","2.42956137234635","3.25919506688957","2.25269669269105","0.68470603726381","3.2782029947101","7.37003058103975","2.12114407039177","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	08,"Chihuahua","2010","7.23842938697839","14.4224747343624","6.00775370805059","1.46997986706749","7.03097186642294","13.5282862833179","5.99709100194796","0.97689307528148","7.62413644432659","16.080664968754","6.0271746098788","2.94571082479903",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	09,"Ciudad_de_México","2010","6.79996012496914","13.9012149786551","5.75256384497924","3.25150783596657","7.11515477270652","13.3481575865822","6.09940147111309","4.60607835381378","6.3842946590837","14.7306835066865","5.30910266865848","1.1537355106185",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	10,"Durango","2010","5.37254993448347","11.5192309703873","3.75276677989497","0.49080728163043","5.28171580811204","10.8415516274633","3.78813231763298","0.50344571452152","5.54999230587257","13.0075502187056","3.68816790503538","0.43161759969078",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	11,"Guanajuato","2010","5.89890629947065","9.50748341466636","5.02724410944006","1.15485422993811","6.7498596573671","10.4863541293106","5.87519800205806","1.51066023843318","4.60220650433448","7.98850644390829","3.75596638370603","0.51363287250384",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	12,"Guerrero","2010","1.98490937708485","3.49824447508465","1.62532222842081","0.49120550113142","2.10718612915574","3.1727732027573","1.84679702437088","0.78771125911359","1.80524912315156","4.10346479323008","1.32862760034911","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	13,"Hidalgo","2010","4.30917785321958","8.58276474592028","3.48634641213034","0.57117613023285","4.27138469045707","7.929919107035","3.65938777545119","0.69670461233544","4.37523830013946","9.69523046092185","3.1961821831331","0.13334503026581",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	14,"Jalisco","2010","5.42817757879382","8.85314083291555","4.47046059141323","1.35262113641491","5.6827154679634","8.93352660594939","4.83373193849145","1.84414716367018","5.02538617347154","8.73018224922211","3.90555065700915","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	15,"México","2010","6.73983382841893","12.9017420723594","5.37196233365239","2.75848573340775","6.91472904968454","12.956662328214","5.50453269529473","3.58996330789476","6.43006968564729","12.7960639856955","5.14514577238542","0.63224924212469",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	16,"Michoacán_de_Ocampo","2010","3.62669782832313","6.02873317798202","3.03640086738211","0.63943350702541","3.97894761544529","5.79679566113701","3.5866557276711","0.87327931439094","3.00480097434412","6.5116756423899","2.14562597666801","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	17,"Morelos","2010","4.20558556102855","7.48530635406468","3.46499828001376","1.17709386303572","4.27018178935276","6.15555830344998","3.8423892128174","1.87231816816962","4.10562710581473","9.99740911735849","2.91698737887622","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	18,"Nayarit","2010","4.11040258837665","8.12815466973024","3.03601608265757","1.8472474844394","3.94634141679304","6.53019297087094","3.20065659216694","2.48729914254845","4.37386806642723","11.1603328797899","2.79399845341898","0.1521977352977",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	19,"Nuevo_León","2010","6.54360285250122","13.3665062052259","4.77494571614016","2.33025492808273","6.01252333716735","12.6403506695923","4.30407209012704","2.55461915987897","7.44293893773855","14.5543359386342","5.57150429034258","1.84117671193534",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	20,"Oaxaca","2010","2.41024686511183","4.16735948259551","2.12882347444415","0.13844050504935","2.55624124599159","3.93693104327675","2.3929801486014","0.12285233689775","2.18418070403205","4.58855051256379","1.74529473122812","0.16585149424802",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	21,"Puebla","2010","4.05248712749608","6.58950932666353","3.39393765103268","1.57547974026916","4.14342779396577","6.85671537926235","3.36175471606699","2.05619742043583","3.91211892728518","6.12052466176562","3.44036960464336","0.38853888928215",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	22,"Querétaro","2010","6.7138576163695","12.1484777642785","5.23120697650337","3.06230411434731","7.93354682479807","13.7411575678712","6.44311281798393","3.63343187315238","4.61056140440259","9.57733900246568","3.14375679488547","1.41271442986882",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	23,"Quintana_Roo","2010","5.19724850687067","9.67090024163575","3.86979303325939","2.15323609339471","4.92724611297282","8.99493879354495","3.71505697239436","2.25688682376369","5.62779044926828","10.7858970854971","4.10874383473486","1.83901621017328",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	24,"San_Luis_Potosí","2010","4.14659573874029","8.15006597624855","3.2389550234127","1.0091202950936","3.86608372533366","6.95256746660987","3.18142012073624","1.2067222964291","4.65807326548132","10.5544846202931","3.33658879943689","0.35591968303002",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	25,"Sinaloa","2010","4.33751515851189","8.14223162098585","3.39059038998536","1.65330130356449","4.42079426198325","7.7594791717082","3.63432805759932","1.68299107193761","4.19921585876999","8.78839273555591","3.00308306596954","1.55129862498531",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	26,"Sonora","2010","7.32866328075876","14.2566686169474","5.92765809328174","2.01541664322287","7.51428010053642","13.0008825470754","6.43753176557306","2.58116620901308","7.02768101485825","16.3936908995106","5.1239779568989","0.71600816175107",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	27,"Tabasco","2010","7.54559314996326","12.7799548422894","6.19707081579581","3.65601620303394","7.24898629337591","10.8005584101391","6.34480411418268","4.35617720209806","8.13099718487658","16.9729014178275","5.9230838245927","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	28,"Tamaulipas","2010","7.13959377520402","15.5683029435874","5.22046921405775","1.68466400782602","6.94211356004904","14.6508583862591","5.25341537929444","2.04964478510413","7.47836768848532","17.0795625768402","5.16498803898145","0.44950307229164",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	29,"Tlaxcala","2010","6.69923933205836","11.8612588104365","5.59904203432664","1.34681616619535","6.21380153634439","10.1603940388987","5.42070950848264","1.39965158887487","7.43558954646096","14.7157788758329","5.85335684616092","1.20199234347343",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	30,"Veracruz_de_Ignacio_de_la_Llave","2010","3.30467298960038","7.13205871269895","2.58917643214277","0.81128280249903","3.42946897840292","6.97023866843709","2.78053864593249","1.03669013494259","3.07196891423113","7.44829450727707","2.25145921921258","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	31,"Yucatán","2010","2.95658737033302","6.26282875053966","2.18134939882062","0.22886592225209","2.33289055510852","4.58955888983255","1.84418392562956","0.30184542298557","3.90976062065093","8.79350208213739","2.67673665954071","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	32,"Zacatecas","2010","5.06772517599324","9.07057676632531","4.05243251827844","1.51616350520972","4.58391315910977","7.58759622598988","3.8386390775362","1.90791931266343","5.96984280218434","11.9562543451521","4.42666287019631","0",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	00,"Estados_Unidos_Mexicanos","2009","5.3792135808381","10.1002912656754","4.31991985678002","1.48592228460173","5.37976842590452","9.43952979988915","4.46779695938316","1.83035567368226","5.3782949065547","11.2747692033612","4.08510892407432","0.62721262841165",
"Tasa_de_desocupación,_desglosada_por_sexo_y_edad_(1995-2020)",	01,"Aguascalientes","2009","7.34410381351797","13.6639433665199","5.68597498981513","1.23029724357068","7.7237733293517","14.005604314656","6.09609473295832","1.25429590876256","6.72469408603344","13.0865093466129","5.03635585970915","1.17007251153593",
